AGE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
77,B,172.7706015203869,E,-230.5491045964208,C,E,A,-41.03516525607221,138.7050998082359,-20.28912432218575,D,54.683446451455765,24.14157992821765,45.89660967127626,C,142.6686055861714,16.60777314280832,-43.141996097134324,1
22,D,122.7674166322201,B,3.7148224357549364,C,E,A,21.79392914399163,85.9449154926078,-12.274239348901077,C,53.2414336193037,106.69288050906165,-54.61187906202974,B,144.41879327025336,-111.71386759767361,73.01416805445112,0
60,B,-35.81653246392581,D,-23.037366397994802,C,B,A,70.53322246244304,29.984344726427008,-153.0368694977878,D,24.98374933524257,33.46270638479033,-111.54853984797104,B,-184.44923079683826,-84.1831092663805,-167.99133667903706,0
23,A,274.5842685833798,E,129.67649800846362,A,B,D,-20.264666999078198,-46.62787974062332,-72.26480427448685,C,101.60134786895642,21.601435845072633,14.201573737861287,B,276.9416601678417,126.13931794573625,58.75588157341781,0
37,A,-21.261954541981645,C,99.77744589496199,D,D,B,115.96726970145035,59.61050192528814,-144.52757418259378,A,6.902551692651065,-85.86038498411281,107.13133185820911,A,-25.69912112528162,131.88798698724403,107.57134800441976,0
33,E,178.59907319056276,A,-9.961485384614491,C,D,D,110.71517502021004,79.21199277501296,42.69331968080042,B,-75.61354819518473,175.77020367886993,153.40486235477712,D,220.21580608682973,-26.481503662448237,35.73098486080444,0
44,A,42.90750257593958,C,-28.710838182514127,B,A,A,79.837806327136,132.39121215420982,-58.996328776305276,E,-74.7748766202114,82.13877673616874,-9.991470553365005,D,1.5021768839588425,-204.7208140555981,23.320846532873986,0
76,D,-176.14720399782428,B,189.06320736149706,E,C,D,19.617648131966032,-18.313566092628125,0.3540722480372275,C,-170.0974271840751,-16.045237791594236,-11.44479738564294,D,-0.4507196791966562,7.425102179480975,-20.88328756720543,1
31,C,-289.88405138283355,C,96.90518895081162,D,B,E,-206.1863159278728,-28.2834203493149,-62.693257138866024,B,84.244601596082,8.12060263804216,98.36741365596697,C,41.34300232296907,67.77417731697251,-51.140862938843256,0
62,C,-3.3932911071822227,E,-51.17673370700972,A,A,B,-27.332783560043726,-162.16342213068216,119.77943064679295,C,75.09039429453108,-52.194503932221004,-10.884200398406385,D,-46.994419197195526,-150.62073595551354,39.7607505831976,1
