AGE,ethnicity,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
44,African American,Mental,-36.310317981265776,D,B,E,C,134.59112223426874,A,-85.22131793937335,34.530389172469796,-1.6531487154038151,148.70186105523595,181.9697033866351,-102.05778238490761,1
56,Other,No,74.65093358374986,A,C,A,B,-179.91447597880438,A,-148.7679597196488,13.729724439205814,-3.9845283887956504,-40.05995944822458,-18.507333935277575,-170.33382176438445,0
26,Asian,Mental,-84.10765393742149,C,C,B,C,113.90395365821358,C,-15.68978919038748,-113.17341655766154,36.504100146629185,90.47520983068279,-19.169239742275725,-58.880695490656976,0
23,White,Yes,90.73760052104375,C,D,E,A,-51.598269931919184,C,33.48258443841908,-83.4923964697882,65.05277184651283,60.16287754470889,3.2892116994201457,28.17900367271357,0
91,Asian,Physical,92.91461493012758,D,B,E,B,120.7913480899161,B,-35.289198737123165,143.22393221994605,50.193536101896385,6.8095857602307746,-84.81378799622416,3.1618366350108404,0
57,Black,No,-43.34109938391247,A,A,E,C,127.48405362223947,B,-239.7189016322987,-108.6280214550025,27.415592972104886,25.66947613023919,-99.81340052762229,-78.80813776394828,1
23,Asian,Mental,100.25471818113265,A,D,D,C,17.969051579467596,C,-74.52039099409586,62.061299533473345,48.213488181973865,8.02270248449244,-27.73612809958167,46.15368366707999,0
61,African American,No,184.89225478609944,C,E,C,B,142.37050157021264,C,-39.747710304482624,65.25558454845572,22.571519319026002,-45.568132275601094,56.293431769383275,110.42747105070059,0
64,Hispanic,None,-48.33057565647134,E,B,D,A,-125.29023424057428,A,-6.704300963843833,-74.03468903224204,-65.21369600634038,-142.58190049440594,234.21595694099688,30.53253893427801,1
78,White,No,-58.04802040020894,B,E,C,A,-53.048988963782385,D,-55.52777936914679,-11.26378925073898,95.54678550927785,10.615450880242543,22.997015046110093,-104.15370477797042,0
92,White,Yes,-132.12757219740544,A,C,A,E,7.283306003955338,E,-92.01028098439706,37.81784409078534,3.527479819573246,34.82227154341727,251.70498592919256,82.98148462081073,1
19,African American,Both,109.35461058412687,B,C,C,E,-49.35433779170895,B,-131.8690608841515,156.9444759545498,0.9378439413537766,274.5743924586673,106.44217207190263,-30.417561578141637,0
37,Hispanic,Mental,171.48194628736348,B,C,A,E,-79.84903338938089,C,33.775746134625976,146.1605836650679,-65.86209697860033,-198.10982819644596,48.284453939361384,26.170227674383923,1
89,Hispanic,None,-36.34913052851351,C,E,C,A,-94.60747746104927,D,21.321284071909638,221.8966920761861,-68.80325289052868,16.903936424727135,56.24782988812459,-94.41297414411886,0
23,White,Both,-39.96036333602548,E,D,C,C,69.62595182651941,B,-72.13325861255997,102.11820223228078,-2.9978522330458968,52.99491276622721,43.42158529562516,87.25930293279154,0
63,Black,None,66.06560211152888,C,B,C,C,-15.492971034896637,A,103.47958614996627,-72.66426624205441,-69.80959905953365,86.14468509700033,-2.173071772872419,5.515283306971817,0
71,White,Physical,-30.326327456642595,E,C,D,E,-42.329998199488564,C,43.13416052036183,-136.95384334428985,-101.0768549330304,33.85926715174993,-79.56550613704601,11.366862561523355,0
59,Asian,No,51.487428819495825,A,A,A,B,-58.67296457777466,B,230.77128411915507,12.00002621453884,-3.546542889382233,55.538411165666865,86.94329914513128,175.96921283138616,1
70,Black,Yes,-4.682473709382121,D,B,B,C,36.931428646525035,D,48.53967355493975,88.91674906493222,46.3285902283934,-141.2099042121467,178.4898401770698,-16.77155162459447,1
77,African American,No,-121.0052497012263,B,D,A,E,-171.41310327210465,A,-100.30451137369172,222.55293247400587,109.37101745135291,-61.713735956021644,-19.653509547775375,-38.39208505045727,0
38,African American,Mental,-153.56840064712202,C,C,D,A,-105.39390455215336,A,-44.1667538453344,-43.4273720316189,52.75390189786597,115.8138096840476,-48.97217850447218,-89.4402890405002,1
92,Asian,None,-83.32626116192552,E,B,D,A,-32.2978779068155,B,83.48239168317436,94.43257354153216,76.3154503108516,-112.18051755452765,-28.486882421486502,-56.839112255025015,1
71,White,Yes,-33.863254382248215,A,B,E,A,130.04882738252545,C,-94.83761601100565,1.3635649263099945,-181.76616856206203,-87.79649793940901,-137.9786256385801,-233.06554677389494,1
60,Black,Physical,57.81392327618112,C,B,B,C,11.913897864485197,C,164.42162079525286,-72.73827555731353,146.04040419329564,118.99097054656316,-30.384843474231555,-293.748735535389,0
40,Other,Yes,80.14334134404648,C,B,D,E,-36.811776850657864,B,108.7004150038128,60.14624594183563,-0.09188439317142874,-39.23419098469941,-55.109191158918925,-36.43560070663628,1
85,Asian,Mental,47.739918570972335,E,D,C,A,261.9247049791662,C,203.1740157245002,-197.84737230750838,104.58770680328067,-83.3572019934139,50.98514154851432,89.40593618768884,1
79,White,None,-21.21597800730131,D,C,E,C,2.084903935912085,A,8.337477865902104,111.24703373186908,-125.67786344177946,147.65838756437438,100.53064354807827,-92.70110265312715,0
66,Other,None,52.50897839580186,E,B,E,B,47.443546454628354,D,-0.8635071064468558,184.06059920812075,51.04253268917783,-47.456660480565006,80.5952647373125,111.45078419642176,1
77,White,Physical,131.81354799637944,C,A,C,D,30.613584294942086,C,-138.18964620006358,33.34200454444038,-1.0441810545203993,111.50076154795465,129.54749227402215,42.55688136745434,1
18,African American,Physical,129.84406616208082,C,D,E,C,180.29653811124226,C,128.32688390997825,-65.5857982884882,-212.48344318493486,94.859203991028,-111.4760384624968,80.57713915933965,1
95,African American,Both,7.016510880763251,B,E,E,D,104.59917704643895,A,-90.9049806769504,76.97096255355345,77.88898225959181,-61.26773543750363,68.89735996930727,114.9141179742782,1
73,Asian,None,63.538910254530634,C,A,B,D,-94.73775960558216,E,-74.94447954612087,-42.43186692251944,-121.65585845878036,-233.14885515560033,100.36975930469067,-23.086265454107913,1
67,Asian,None,-221.89590354333953,A,B,A,A,79.25257305198198,C,-70.79978503802718,50.32828651377941,76.4410878872724,76.40494098752811,12.767542309832884,-26.41297518425681,0
91,African American,None,130.91911265001073,B,A,B,E,-17.12999933998736,B,23.65485672171146,5.219064376470703,-44.81778680071138,17.601726639708733,-122.09965923209222,62.62704602553298,1
53,Other,Yes,-48.95749396204612,E,B,A,B,93.49619356980577,D,9.841745618475596,-111.9237818138957,98.6472972697421,-118.59768188821485,-3.725879635178602,-86.50710966414358,0
76,African American,Physical,208.43044049082394,D,D,A,C,-86.62236714195775,C,86.81016946443897,-126.87777652695527,-86.1400447154644,31.671584076483782,-15.834203072661435,-109.66431679117044,0
48,Asian,Physical,86.01292524576674,C,D,D,E,-31.28768788141588,C,65.39837229253789,29.620096889222395,99.39452461689812,-41.327102802926895,90.68949804305839,-13.338305845658113,1
99,Black,None,-27.184449527715483,C,C,C,C,-61.7475106931593,D,3.991152141855616,-128.06611674750056,61.2936478040566,-124.65407057575236,-130.4278435972516,-119.82280506337403,1
95,Black,No,32.1672689195816,C,B,A,E,-10.814051102004676,E,165.48188546705506,39.20625376129561,276.14056708039783,-17.280937549695853,-62.1011587280281,141.4156428195309,1
39,Hispanic,Mental,106.99480663354109,C,D,E,C,146.19417382387212,A,-94.58089951990554,-19.394396709754076,-46.05454016580594,-40.352883498912554,-127.78286377502654,-55.423914289796826,0
61,Asian,No,-30.59092837339627,E,B,C,D,-29.597328440430836,A,-28.197007702934666,178.24661965669767,-10.634712785831866,15.760843093602078,-69.0948761266973,-30.224860883934255,0
66,Asian,None,-7.33813746966272,B,D,B,E,54.91190089357847,B,-104.09568335636028,161.49652552673794,61.77093804273485,70.80733438082187,-101.79139058382954,19.13352385444097,0
20,Black,No,79.02097261110082,D,E,B,B,-86.05408330935053,D,-86.81202605902931,-124.86033944686687,-160.9306821738358,67.95377573616798,12.00503115099321,-50.3253712513519,1
47,Asian,Both,-3.1354762404722814,C,E,C,A,-28.053111612895133,E,-26.171872680058044,-25.895410780735332,57.66605878828444,-50.76272877786177,49.81622267845302,-192.7861529570381,1
86,White,Physical,-9.210287135127423,E,B,E,A,46.36626842686279,A,-18.25669181371546,-73.50946417207325,-47.83634763040704,-82.26836780262656,79.81167399520844,-10.212151132915674,1
38,African American,Mental,-10.82862685769661,C,D,E,E,103.42942918693822,D,64.35694283753053,77.29540099441468,-47.85991290881853,19.625194190654508,-11.105753872950737,-99.10755663752755,1
70,Asian,None,150.3828060438104,C,A,D,D,80.8474392582339,E,-182.38473761126156,8.723029057658739,-49.23431215361819,52.02557415967516,117.81104712078093,43.69272597161839,1
65,Hispanic,Yes,-234.04062273187552,D,B,D,B,56.01161684904341,A,-58.04770165686669,60.17380028079512,83.90166600063928,25.0562819508173,23.510278413640343,-15.213484241344855,1
28,White,No,16.628200151756563,D,D,E,B,-3.364431647884781,B,43.842540381673274,123.7365101804941,68.76236275429926,-160.6496402155328,-109.48314506936066,71.29690413831896,0
42,Other,No,99.65762799049516,C,D,A,C,-141.69954850237247,B,47.868398862558905,144.20955605256847,-51.33523178964503,-69.37886820274147,167.97461785220182,-130.64108670028392,0
21,Black,No,-25.77402617839897,E,C,A,B,-44.928250583470714,D,218.03227434277565,109.75285396251874,-20.00846608571418,-1.2569880894325491,-131.17928456094563,54.9614828181609,0
43,White,None,55.071005409087434,E,B,E,B,-8.64921788821817,A,-84.39503689229133,-135.50613409496034,76.52147418142494,176.3493625339303,131.13269011388635,-100.25282767094727,1
22,Hispanic,None,-67.3133453427597,E,C,E,C,-97.94081796884734,E,-41.36209989736836,88.80048995729304,-4.421177215696119,-134.98717405052994,3.5713701244549667,85.29650196847602,1
57,White,No,3.1160675920002654,E,C,C,A,-77.8598079196195,A,-71.09695605567532,-92.94052343990627,-169.07503481940077,-106.55532280555882,40.41819941660046,-101.08253403572611,0
73,Hispanic,None,-69.76820804398986,B,A,A,C,-4.431431093678673,C,-28.29459280882545,245.50814763004016,-31.351723153680428,-141.38342894159564,60.071692587733075,-116.73229431123944,1
34,Other,No,23.026341613811077,C,E,E,C,9.860666183362857,E,-59.49306561558739,-21.35654188996178,-55.864473796978864,-32.267559312283765,37.093674664927484,10.628675798113475,0
36,African American,Yes,3.7527696155780825,C,B,B,B,-5.153544532754515,B,7.892733072346138,-136.67672201480374,-103.39560766417786,-66.59791038292052,-51.87427015263205,-115.70907085506781,0
98,Other,Both,193.40903059136073,B,D,D,D,-145.91459782804455,E,3.8296969595822,106.69058183541947,6.210510697906649,32.28343412166173,138.4926928699511,-112.70287414378231,1
58,Hispanic,Mental,-139.99989646941302,A,C,B,D,124.17810998957053,B,-159.97636455262344,91.27410525995047,-59.60092749579912,52.99569250863876,-43.82162572416392,-40.82169598370261,1
39,Black,Mental,-170.6906613125298,A,B,B,C,-90.86687799520249,C,83.1068471205692,101.09833821464194,-250.04807167301638,-95.16864333829437,110.98493228920596,-2.4457692230881865,1
52,Other,Physical,-210.04250110240105,A,B,C,A,-113.5118420641032,B,-1.2789130722641602,-81.91409995278866,43.323649526006655,116.52511069791727,37.43745406475282,-120.4401938294301,0
62,Black,Physical,-3.092715970392013,B,A,A,C,-33.14311742804287,E,-60.64934118209965,-98.26364278408548,81.33268598077933,43.30733719480007,25.527393253214004,97.8730214630997,1
40,Other,Yes,-96.4756663276901,D,A,A,D,56.40090959303936,C,-69.8652491512443,21.352093283739915,38.06256314820172,6.025008589784611,125.10103874511265,143.60802982780052,1
82,Asian,No,112.25960989964673,E,A,E,B,111.67685512093071,C,211.7018244713667,-53.54267731260457,175.71913893719005,-139.648719823635,-70.47092575856468,96.47628546082463,0
96,Asian,Both,-120.5671707815145,A,C,E,E,82.0788571387372,D,-3.298810406931922,29.059500524663424,-21.61953469428108,63.61440896066357,119.09533759774745,-118.11428930524886,0
42,Asian,None,70.20262525150966,D,D,C,B,4.460452680645358,C,-114.3464071565045,-12.10145087699867,-167.55340984974808,-9.509149921935775,-28.690934041544523,87.2856117014853,1
68,Hispanic,Both,-73.88033533387579,C,C,C,A,-50.149615332094434,C,155.55421201554194,11.953378879816931,-246.24495200344563,-47.02076489108823,-44.87162552204021,16.134162821561873,0
38,Hispanic,Physical,104.97746173362512,A,C,B,D,59.17156187390093,A,-76.57485796385606,-135.8997571853371,-69.79674737095378,-39.86833415323506,-97.23119421930633,89.83698221302566,0
28,Black,None,43.95956326062977,A,D,B,B,-54.90129921997821,A,56.587176747337466,177.18199351350233,-118.66061919424095,2.4676585466683942,-27.89074074069184,-80.76968510837662,1
50,Black,Both,42.81254439316668,B,A,C,C,72.64610672862823,B,64.2747651981881,-61.248792301694024,48.04582440664053,-44.720164045149055,-12.130386385549953,-91.98530609570884,1
24,Hispanic,Both,189.22760214029796,B,C,B,E,-42.83607397600197,C,-67.7704989746072,-13.41568424904148,-106.60647167491113,55.16320888495058,-76.6771815841402,-93.47107762397492,1
87,Hispanic,No,-28.465487622611178,C,B,D,E,46.90125588149343,E,72.53232649442872,-88.75153931667207,-10.343881627973511,-103.96005723511088,-65.29363225300358,163.5100844064365,0
42,African American,Yes,-85.06136472185776,A,B,D,A,27.787121979400002,B,160.60609725330755,-27.994619647713222,-20.91826559625212,-26.077431371704996,87.1949763281199,-0.8634782670152618,1
74,Hispanic,Yes,3.7797154800790467,A,B,C,E,137.6938412467824,D,43.40077444358384,-191.13297511847958,7.334378218872952,54.43673715621299,-173.75732810972647,-207.57261862663734,1
56,Other,None,-62.27412147533211,B,D,D,E,103.27864829093858,D,-37.619889045766165,122.48418659351977,-88.02560448945923,86.90610965241962,69.57552926629621,-208.8342328241294,0
52,Asian,Mental,20.15714546449993,E,D,A,B,52.442490144019295,A,203.75130213522525,-60.17231389167906,143.88729587713814,-121.04562125777846,-37.504992019783664,18.095128923300535,1
31,Hispanic,Physical,5.321226314026643,C,D,E,A,-22.689874155503666,C,143.37145083319476,-101.90502040999515,141.2865528490837,-166.69478601854956,-13.958339975545481,-91.86834132523629,0
58,Hispanic,No,-221.91784197175585,A,A,A,A,4.679529075009717,E,-4.802394527071755,-6.367456912083799,-119.97870273081155,95.48817636728369,37.70181864752278,-6.455554285247899,1
38,Hispanic,Mental,42.11254232013238,A,A,D,C,-3.4475958430835436,E,127.93743926429295,89.94156637628336,156.62662908431577,-114.68065880798616,-30.991234675354086,76.47632561329965,0
18,White,Physical,45.788380163807126,B,A,A,E,137.66057269163693,B,107.67945064012466,-149.6617814924517,11.686686703379133,120.4034654919109,13.121260043077388,-49.294376607390966,1
98,African American,Mental,133.66075959440244,A,A,E,A,127.4175439096639,E,25.217090792012108,-83.11845809204482,22.794056179849523,-72.64323143054817,43.70190781911404,152.14844780185962,0
96,Hispanic,Mental,-59.35314424666156,B,B,A,B,-46.61584824394398,C,-37.461028346923946,122.01795274387169,-105.49228434948226,-116.33550624768615,-0.037668553190102906,-7.734071202130133,0
38,White,Physical,-85.3805891748622,C,C,A,E,111.63868802111463,B,-93.40638618163771,18.668270879453804,57.605505404476354,140.16209200396142,143.99079555519643,-40.84768188136738,1
77,Other,No,-51.212177514538645,C,B,D,A,101.25156110442164,A,-132.1787557409769,15.549869132059754,-54.18390320049963,-95.85461873022055,103.96939585808414,-50.91023241700855,0
59,Hispanic,Physical,125.7356884765334,C,C,C,B,66.25282106860824,B,172.5809854226581,5.8722182213112175,107.92014190626993,-212.62646680322317,104.30927936274853,-88.16564839789065,0
33,African American,Yes,60.4621538260538,E,B,D,B,-25.404142432904482,E,106.24557825005529,-59.829200828676356,136.6942967720141,20.479001756705202,48.47653407771737,-115.40384142675907,1
60,White,No,-90.88244403399635,E,C,E,C,185.65962424620045,C,124.30287076743592,60.59721679546244,3.9877102165602927,-136.67201348149447,11.49218325090525,-32.95391285746852,0
