AGE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
68,-61.01680137699584,A,14.180315938699287,A,A,A,311.96084406064335,-47.980775301177495,-5.884220137673784,107.32871286459054,A,C,-142.3272754427201,E,C,63.46946327480644,D,-163.2789328228364,1
44,-19.551819824723577,E,27.309585541017363,E,B,A,53.7759402832643,-13.964766361250009,0.8947127666716324,-12.112977155346204,D,E,-15.03546972493734,A,B,-22.38002337651533,E,-68.45862642343955,0
96,-273.63803849215554,D,-2.747358778084419,B,E,C,-28.38801836297961,-35.037333319148566,99.31659126871577,-86.87512510808833,B,A,66.76406962091596,E,C,67.88822294893957,A,34.367877752425294,1
26,186.63372359459356,D,-85.63788364671268,E,B,E,-22.588426924223732,54.794408125247195,-4.200449145948686,-21.263046952213376,A,C,-26.587148080768504,A,C,197.3850324481903,C,284.1681884331238,1
23,0.5990160148304989,B,-65.21465259304419,C,E,E,-143.36674123121244,82.2086128756939,142.08089442860458,85.82734243664363,A,A,75.21108637404808,E,D,-10.292146934445903,D,-79.17948718258145,1
59,43.046812799960676,A,-35.842248359131176,B,E,A,-55.9622773581577,-24.82455428849846,-99.00104672626442,74.8979522846946,B,E,19.00074947326714,D,D,46.972722970243616,E,-32.776998384519075,0
24,-31.080795291421687,D,16.77834611553374,A,C,C,136.24890783035607,-34.725222987233586,86.13000584022437,28.755445105937294,C,D,41.23299796523936,E,A,-34.006490375091325,D,-27.145723836405868,0
58,22.750058281596143,B,80.07066860553147,E,D,B,144.03169446659817,115.65980753546057,49.82277707431345,-104.83080568040997,B,B,-139.19989955813753,D,E,95.50928183584266,B,81.91003873987577,1
88,-147.68609702219408,A,24.760957096047107,D,B,E,117.77762549742152,16.677249501218398,75.91841308688363,214.90837902128553,E,D,-63.93466520481383,B,A,62.88621601468199,E,-82.82451999266655,1
65,-14.097921454545572,A,39.87064690489907,B,D,E,-93.01313044548189,79.47815004634154,96.2904646222561,5.352818965284854,E,C,-108.30266646736979,C,C,-144.60986141510725,A,61.80532538083542,1
33,30.338477663549373,B,104.70293456334197,E,D,E,-136.65948441459193,102.41194198321561,-21.959385148667558,57.625375935377775,E,B,-113.86973787781278,C,A,105.0969741828925,C,40.661986028019086,1
75,-195.5660585174311,C,158.93296961293478,D,A,E,-23.30814709512783,-203.59511974938133,77.39135739150382,197.06154488367963,C,A,-244.69049906974675,D,E,124.00130213433722,A,-56.53455591075485,1
57,-54.50568609571068,A,29.93493711583122,B,A,C,-17.071115133810547,-88.10365263375573,12.409762094707265,-17.584300113111055,C,A,-127.23785322060974,A,A,-147.99380660172474,E,47.902923730407466,0
24,-99.78187687493656,D,49.660790653072134,A,D,A,49.37081820914447,52.582194278722206,62.284732931665076,-41.96845236314449,B,E,38.082817904785074,E,D,-23.833970147477455,C,-33.97326904392086,1
77,87.44401727922579,D,-10.305631921284151,E,C,E,86.57565713688238,81.68830717732985,29.949762465692753,-142.0774236857739,D,E,27.793265107857295,D,E,168.09732573407757,B,-12.52330272622145,0
33,72.9089998307126,E,-91.37599521687966,C,C,A,60.375907052569225,-96.98946995117151,-66.26237339022487,133.61826147587536,D,B,134.0536815961837,E,E,-86.76505159600154,D,196.83362768989207,1
78,57.093668255618354,B,7.071172265082816,B,C,E,72.78422524573752,3.80523907607997,128.68558736699788,-86.23862066071993,C,B,-11.519945410153884,D,B,333.2312278888074,B,10.794123947013473,0
69,-13.816158942775456,A,-84.04141471196414,A,B,A,-98.24106058606242,-208.08794217746095,-65.53364609193623,53.506225535429365,B,A,48.63338091258107,B,D,127.0493008502398,B,103.13464907813533,1
89,7.6960237298042395,E,-30.653306327724778,D,E,E,-75.66812205988145,29.102297083837474,164.2824755651658,90.01234642029392,A,B,-48.63430678769983,E,D,-88.74212159916067,E,53.45133920447678,1
26,11.198683312573221,B,260.3437515931016,E,A,A,208.31832124423516,0.3179676550000053,-8.774014367117465,-29.121837418655428,B,B,-128.11124839113276,A,E,36.25783645698002,A,78.07438372867942,1
96,27.66053500781428,A,87.05628192067897,D,E,B,13.910412637997249,-12.838997008736722,-36.9666637730384,-8.294587462576542,D,E,173.0997297326744,B,A,12.60372865593696,B,66.76531297894815,1
45,-88.78842812127054,B,85.00867932996576,D,A,C,-44.54798317815117,127.84820894905837,37.01729767236807,30.61423854262189,C,E,65.72052714652212,C,C,11.119845814344483,E,-24.419962578860392,1
87,-154.2707102040665,A,-27.01703169524418,B,D,E,-74.95922013746163,112.8612674544292,-275.0200423300981,-27.45821664408711,E,D,35.610284360959895,C,C,-96.8815880195001,C,-43.56521117501509,1
27,-65.30999356739818,E,-63.07135303376619,B,D,A,11.872659662100244,-110.95778700288858,-31.43756118947149,123.32812297186592,D,C,-124.57652875208029,A,D,196.50399278221076,E,116.32876252119424,0
19,-121.16588969976094,C,-26.83402834130228,D,A,E,-28.965978637061735,-77.18068567808649,67.17731943686502,40.960278586534145,E,B,-6.723291829782458,E,A,-66.70554187816242,D,93.25257509168857,1
19,-138.51323189558934,C,-184.48612445340223,D,A,E,-27.494535695458914,-133.17367300502232,-0.37755131439884193,-73.36785718308042,E,B,-42.07274950794543,C,A,58.30845462613633,A,1.5663664127700754,1
32,114.06678601624334,E,-83.50295666747724,C,B,E,31.114746451173144,-230.52463726661307,71.16314929306499,14.405498655061692,E,A,47.14609377606228,A,D,69.1143815187393,C,28.37423856592074,1
49,59.7484246826637,E,149.8964530290891,A,B,E,15.116800408463495,-72.3499428993433,-23.53453101730304,24.829130399710603,B,B,122.48272181685486,A,C,-133.01804302412725,C,-75.88555850310938,0
84,9.312461324075318,A,-114.53985409639094,A,D,B,135.82762801867526,-1.225300072854337,-157.7575100911272,-174.9526976248819,E,C,157.95274548944403,A,A,-94.27615934560833,A,-133.27891467135387,0
65,-108.00891648434747,E,-149.91576542961985,A,C,D,45.89161654133053,-135.8188772099013,-45.76565958031722,-181.85501119265476,C,E,-45.88142253152792,E,A,-157.63405439317035,B,66.1253838793174,1
33,-122.48171579062328,E,111.99642504032805,C,D,A,145.97727933910022,-78.5819366132193,-50.67312486936667,43.8192813428418,A,A,94.12356913668218,C,A,-38.58644302153053,E,-82.39082299123467,0
20,20.680494629189493,C,-55.258404682376195,E,E,B,88.64201729154215,99.4717125860379,20.15789746704743,4.131408605893197,A,C,-32.38952063584522,D,B,-69.0931876705182,B,-85.3618134099746,1
35,106.90792175962898,C,91.1483784028366,B,D,B,41.48707351542809,46.03658644963565,-205.9773618341788,-21.361912447895364,E,A,30.24939562467684,B,B,-7.9765974500912575,A,9.216406771087653,1
31,-144.88873384166644,E,89.70516028279063,A,E,A,184.54518279761493,64.45203709633368,-77.64544031067831,-3.264591557706087,A,E,37.26835429577059,A,D,-32.50998299396394,B,140.3775555934157,0
30,-107.33685370887727,D,-67.82794034010942,C,D,A,32.76437954795266,-40.847109588712975,26.325551150026154,7.227367020595585,B,E,160.197759596223,A,D,128.82253698362942,E,70.07185164209776,0
37,-13.42016316417868,C,92.68807128682963,E,D,E,-149.14590537320248,-47.137313771050046,102.29813240656686,-18.705368331226914,B,A,-157.33300830795693,E,E,59.03147727234903,E,-12.161391527402415,1
62,150.9895279630466,D,23.029393894172802,D,A,D,80.44808687024285,33.917583374948805,203.8154620202928,-86.42247090409366,B,C,229.23504174073145,A,A,188.84576075991055,D,129.61793056714467,0
97,-123.81139009598479,C,-105.08683843474257,B,E,A,94.28501733267728,-5.97250188937224,106.36980993256337,-113.93510991701174,D,B,-49.5383464118574,A,B,79.34395150573945,B,-106.60321070440142,0
52,17.352332352510384,E,85.06408696130133,A,A,D,-78.22730670492277,18.113490296859382,-22.711061690049092,138.37601048697542,E,B,24.643542157643974,B,B,-90.46701267866226,C,18.714781269650853,1
59,99.42051000486526,C,132.66938101925365,E,B,B,39.98388536356089,-233.04841529387613,221.56199632079628,-35.04263288049289,D,C,97.97856232109558,B,B,-74.93036203435885,B,-39.927378264499715,1
19,-32.971132796657464,D,-212.5779524930915,C,E,B,-8.242847101605074,-47.29468966017058,-55.12481658291334,-67.3116295445037,E,C,48.695309021818936,C,B,-169.63107708277207,C,133.90383970811442,1
68,-93.17911526832206,A,-6.465761967927033,C,D,C,34.60775570724674,-192.46481968673686,137.84753312143297,-91.18653153499908,C,A,-165.32359220003772,D,D,56.03220472000847,D,-104.09054663273601,0
35,50.75951882279605,D,8.340797859520507,B,D,E,20.794441373853743,-81.03239079278612,-50.80773361596903,29.491333703999906,C,C,-138.40281882013505,E,A,23.035506790394898,E,148.63510503459185,0
97,148.0233044427791,D,-32.05090495260624,B,A,C,93.50162418585998,-69.50047818458663,-107.735195098281,23.38287749653914,E,B,120.005608229274,C,C,34.909592476100634,C,66.92196882192103,0
70,-104.50445494191692,C,-96.85038205382381,A,D,D,70.80358275422884,82.07837331728348,122.9706037158313,-31.369815035475362,B,A,-62.30351781295463,B,A,-164.9399857258981,B,16.29973792933671,0
26,-121.81862502424853,A,68.32493467853602,B,E,D,245.60303100223825,-197.25417691830535,-57.95627035612092,-38.76099162275199,E,A,24.073120497580373,A,D,-102.56664749956192,B,-121.135333702952,1
71,95.46992743617987,A,-66.28909028712803,C,C,E,-94.67039499983558,60.466095678072485,90.6332207812054,-6.143952681849057,D,A,-139.4237318982794,E,C,4.170486908423982,E,205.8336642703745,0
96,103.0244617237444,A,60.88494226830855,A,E,B,136.06461507253752,-134.64354230754307,248.8331698857985,17.06381440407046,E,D,-340.11189408045607,D,C,23.40917789919439,E,-35.63252477901375,0
84,173.00954817373497,A,31.997967938218487,B,A,B,-89.35122359548137,-14.958214760469135,-90.04320680287428,113.19475373085655,A,E,3.2383868777165556,C,A,-72.18769486733893,B,92.1196901461217,1
34,-12.324322106711284,B,9.073839250392481,B,B,A,18.837678030218775,17.51046508280561,54.29261462078995,104.70934855647872,E,E,-110.93368062428036,B,E,-79.30139727080324,B,86.74114002033613,0
26,-3.706758940408773,C,75.77553274762607,C,A,B,169.3723075213802,-37.74383320641476,6.848532338305409,-1.6845487622405453,D,D,192.90449196818324,A,B,-39.71117754683273,A,27.23002359713837,0
93,21.302086815575073,A,127.91956086936283,E,A,C,29.72377421832447,-95.8329237822209,27.74435096631166,42.84874778598288,C,C,182.54884944991906,E,E,172.38584779667787,A,-78.54531300320421,1
37,21.40075461311286,B,5.678556129460356,E,A,B,-165.70436295040955,94.64690471064814,-60.20255564683414,54.08121201089456,E,D,23.258816797880495,B,D,144.09671653943715,E,227.48162464483582,1
50,-15.199730759080643,D,-101.4032528864492,C,B,B,109.68030943072023,-33.43567114915156,9.763409117434469,-126.7571092783313,A,B,-36.65758208868219,D,E,-53.79148595834033,E,84.51709752478565,0
83,3.9225366226976215,B,68.02130703812675,B,A,A,143.71470097572416,-187.794685533145,58.24448717271403,143.12196053648393,B,A,-94.26974753384104,E,E,169.67276970843338,A,-132.39056369967824,0
54,197.71289862915253,A,21.210065051402864,C,B,E,16.43209798743341,115.47250505666109,91.48698603037934,42.534657148107726,B,E,-75.49747020472878,A,D,-96.31713613769456,A,-29.966454618277943,0
23,-82.8115990099589,C,67.83423015660078,C,E,E,51.53311065770001,-164.341826543812,-105.40105341901933,76.14232344285253,B,D,-37.96213030883091,B,A,-158.79335269488485,C,28.417053322112224,0
33,-42.238390508543574,E,-48.277958746503145,E,E,C,-63.19009035812733,-54.414531894114184,201.9150516706313,15.446097642360856,B,E,-83.5433364934859,C,B,56.35212505881272,D,-40.2877860618224,0
38,112.1420834430851,B,95.17901735010746,B,C,D,-55.490880005550856,-92.37497782802897,-261.97495896619273,1.7635049336598096,A,D,7.460454601462703,C,E,-18.183143117357513,E,85.22103307742566,1
67,47.84958314441387,C,-63.31984296662488,A,D,B,-40.12235038599665,-23.297803749275477,158.87380686188348,-65.90395822021003,B,C,-132.29890326444624,E,A,194.31870569121742,C,-64.13784516525116,0
24,29.258497665032014,A,-58.57059036806756,A,A,E,-8.105747231619365,40.54019600370921,5.789096700800362,100.95296135344327,D,D,-87.0636605348323,C,D,-84.31836771275539,B,-151.36601293002616,0
